dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
1828-07-01,26.748,1.402,Rangoon,Burma,16.87N,95.44E
1828-08-01,26.166,1.584,Rangoon,Burma,16.87N,95.44E
1828-09-01,24.903,1.183,Rangoon,Burma,16.87N,95.44E
1828-10-01,26.366,1.4380000000000000,Rangoon,Burma,16.87N,95.44E
1828-11-01,26.375,1.648,Rangoon,Burma,16.87N,95.44E
1828-12-01,24.388,2.262,Rangoon,Burma,16.87N,95.44E
1829-01-01,23.69,1.744,Rangoon,Burma,16.87N,95.44E
1829-02-01,24.319000000000000,2.428,Rangoon,Burma,16.87N,95.44E
1829-03-01,28.22,1.58,Rangoon,Burma,16.87N,95.44E
1829-04-01,29.211,1.494,Rangoon,Burma,16.87N,95.44E
1829-05-01,29.223000000000000,2.793,Rangoon,Burma,16.87N,95.44E
1829-06-01,27.17,1.917,Rangoon,Burma,16.87N,95.44E
1829-07-01,26.412,1.396,Rangoon,Burma,16.87N,95.44E
1829-08-01,26.014,1.444,Rangoon,Burma,16.87N,95.44E
1829-09-01,25.543000000000000,1.511,Rangoon,Burma,16.87N,95.44E
1829-10-01,26.601,1.703,Rangoon,Burma,16.87N,95.44E
1829-11-01,25.32,2.356,Rangoon,Burma,16.87N,95.44E
1829-12-01,23.819000000000000,3.372,Rangoon,Burma,16.87N,95.44E
1830-01-01,24.05,2.367,Rangoon,Burma,16.87N,95.44E
1830-02-01,26.204,1.6030000000000000,Rangoon,Burma,16.87N,95.44E
1830-03-01,27.802,1.4680000000000000,Rangoon,Burma,16.87N,95.44E
1830-04-01,29.907000000000000,1.544,Rangoon,Burma,16.87N,95.44E
1830-05-01,27.633000000000000,1.746,Rangoon,Burma,16.87N,95.44E
1830-06-01,27.079,2.165,Rangoon,Burma,16.87N,95.44E
1830-07-01,27.018,1.602,Rangoon,Burma,16.87N,95.44E
1830-08-01,25.911000000000000,1.6670000000000000,Rangoon,Burma,16.87N,95.44E
1830-09-01,25.443,1.804,Rangoon,Burma,16.87N,95.44E
1830-10-01,25.967,2.283,Rangoon,Burma,16.87N,95.44E
1830-11-01,27.49,1.721,Rangoon,Burma,16.87N,95.44E
1830-12-01,25.343000000000000,2.046,Rangoon,Burma,16.87N,95.44E
1831-01-01,23.515,2.195,Rangoon,Burma,16.87N,95.44E
1831-02-01,25.097,3.488,Rangoon,Burma,16.87N,95.44E
1831-03-01,28.179000000000000,2.665,Rangoon,Burma,16.87N,95.44E
1831-04-01,28.931,1.415,Rangoon,Burma,16.87N,95.44E
1831-05-01,29.057,2.386,Rangoon,Burma,16.87N,95.44E
1831-06-01,27.572,1.88,Rangoon,Burma,16.87N,95.44E
1831-07-01,25.78,1.4510000000000000,Rangoon,Burma,16.87N,95.44E
1831-08-01,25.22,1.4680000000000000,Rangoon,Burma,16.87N,95.44E
1831-09-01,24.946000000000000,1.365,Rangoon,Burma,16.87N,95.44E
1831-10-01,25.671,1.469,Rangoon,Burma,16.87N,95.44E
1831-11-01,24.795,3.585,Rangoon,Burma,16.87N,95.44E
1831-12-01,23.43,3.032,Rangoon,Burma,16.87N,95.44E
1832-01-01,23.141,1.875,Rangoon,Burma,16.87N,95.44E
1832-02-01,24.41,2.044,Rangoon,Burma,16.87N,95.44E
1832-03-01,28.265,1.723,Rangoon,Burma,16.87N,95.44E
1832-04-01,29.692000000000000,2.592,Rangoon,Burma,16.87N,95.44E
1832-05-01,28.937000000000000,2.071,Rangoon,Burma,16.87N,95.44E
1832-06-01,,,Rangoon,Burma,16.87N,95.44E
1832-07-01,26.375,1.924,Rangoon,Burma,16.87N,95.44E
1832-08-01,25.323,1.725,Rangoon,Burma,16.87N,95.44E
1832-09-01,25.207000000000000,1.852,Rangoon,Burma,16.87N,95.44E
1832-10-01,26.15,1.811,Rangoon,Burma,16.87N,95.44E
1832-11-01,24.991,1.4340000000000000,Rangoon,Burma,16.87N,95.44E
1832-12-01,,,Rangoon,Burma,16.87N,95.44E
1833-01-01,24.05,2.425,Rangoon,Burma,16.87N,95.44E
1833-02-01,25.541,1.538,Rangoon,Burma,16.87N,95.44E
1833-03-01,28.098000000000000,2.379,Rangoon,Burma,16.87N,95.44E
1833-04-01,29.076,1.466,Rangoon,Burma,16.87N,95.44E
1833-05-01,28.101,1.5020000000000000,Rangoon,Burma,16.87N,95.44E
1833-06-01,27.692000000000000,1.98,Rangoon,Burma,16.87N,95.44E
1833-07-01,26.193,1.274,Rangoon,Burma,16.87N,95.44E
1833-08-01,25.662,1.579,Rangoon,Burma,16.87N,95.44E
1833-09-01,26.057,1.275,Rangoon,Burma,16.87N,95.44E
1833-10-01,25.878,1.44,Rangoon,Burma,16.87N,95.44E
1833-11-01,26.567000000000000,1.391,Rangoon,Burma,16.87N,95.44E
1833-12-01,24.422000000000000,2.3,Rangoon,Burma,16.87N,95.44E
1834-01-01,22.403000000000000,1.781,Rangoon,Burma,16.87N,95.44E
1834-02-01,25.358,2.011,Rangoon,Burma,16.87N,95.44E
1834-03-01,28.582,2.031,Rangoon,Burma,16.87N,95.44E
1834-04-01,29.154,1.97,Rangoon,Burma,16.87N,95.44E
1834-05-01,29.398000000000000,1.4370000000000000,Rangoon,Burma,16.87N,95.44E
1834-06-01,26.709,2.014,Rangoon,Burma,16.87N,95.44E
1834-07-01,26.211,1.443,Rangoon,Burma,16.87N,95.44E
1834-08-01,25.805,1.116,Rangoon,Burma,16.87N,95.44E
1834-09-01,26.147,1.857,Rangoon,Burma,16.87N,95.44E
1834-10-01,25.834,1.156,Rangoon,Burma,16.87N,95.44E
1834-11-01,26.067000000000000,1.857,Rangoon,Burma,16.87N,95.44E
1834-12-01,24.781,1.528,Rangoon,Burma,16.87N,95.44E
1835-01-01,23.978,2.121,Rangoon,Burma,16.87N,95.44E
1835-02-01,25.344,1.965,Rangoon,Burma,16.87N,95.44E
1835-03-01,27.133000000000000,1.155,Rangoon,Burma,16.87N,95.44E
1835-04-01,28.496,1.964,Rangoon,Burma,16.87N,95.44E
1835-05-01,27.424,1.328,Rangoon,Burma,16.87N,95.44E
1835-06-01,26.057,1.511,Rangoon,Burma,16.87N,95.44E
1835-07-01,24.997,1.286,Rangoon,Burma,16.87N,95.44E
1835-08-01,24.768,1.132,Rangoon,Burma,16.87N,95.44E
1835-09-01,24.803,1.136,Rangoon,Burma,16.87N,95.44E
1835-10-01,25.454,1.123,Rangoon,Burma,16.87N,95.44E
1835-11-01,24.12,1.386,Rangoon,Burma,16.87N,95.44E
1835-12-01,22.512000000000000,1.513,Rangoon,Burma,16.87N,95.44E
1836-01-01,23.153000000000000,1.279,Rangoon,Burma,16.87N,95.44E
1836-02-01,24.82,1.567,Rangoon,Burma,16.87N,95.44E
1836-03-01,28.091,1.295,Rangoon,Burma,16.87N,95.44E
1836-04-01,28.978,1.335,Rangoon,Burma,16.87N,95.44E
1836-05-01,28.317000000000000,1.736,Rangoon,Burma,16.87N,95.44E
1836-06-01,27.177,1.202,Rangoon,Burma,16.87N,95.44E
1836-07-01,25.895,1.3130000000000000,Rangoon,Burma,16.87N,95.44E
1836-08-01,25.619,1.869,Rangoon,Burma,16.87N,95.44E
1836-09-01,25.98,1.964,Rangoon,Burma,16.87N,95.44E
1836-10-01,26.527000000000000,3.611,Rangoon,Burma,16.87N,95.44E
1836-11-01,24.963,1.888,Rangoon,Burma,16.87N,95.44E
1836-12-01,24.493000000000000,2.192,Rangoon,Burma,16.87N,95.44E
1837-01-01,23.891,1.949,Rangoon,Burma,16.87N,95.44E
1837-02-01,25.627,1.629,Rangoon,Burma,16.87N,95.44E
1837-03-01,27.168000000000000,1.756,Rangoon,Burma,16.87N,95.44E
1837-04-01,27.968000000000000,1.519,Rangoon,Burma,16.87N,95.44E
1837-05-01,27.639,1.716,Rangoon,Burma,16.87N,95.44E
1837-06-01,26.531,1.575,Rangoon,Burma,16.87N,95.44E
1837-07-01,25.859,1.146,Rangoon,Burma,16.87N,95.44E
1837-08-01,25.747,0.969,Rangoon,Burma,16.87N,95.44E
1837-09-01,26.25,1.347,Rangoon,Burma,16.87N,95.44E
1837-10-01,25.906,2.049,Rangoon,Burma,16.87N,95.44E
1837-11-01,25.3,2.072,Rangoon,Burma,16.87N,95.44E
1837-12-01,24.53,3.27,Rangoon,Burma,16.87N,95.44E
1838-01-01,21.164,2.354,Rangoon,Burma,16.87N,95.44E
1838-02-01,24.156,1.59,Rangoon,Burma,16.87N,95.44E
1838-03-01,27.238000000000000,1.5590000000000000,Rangoon,Burma,16.87N,95.44E
1838-04-01,29.536,1.6740000000000000,Rangoon,Burma,16.87N,95.44E
1838-05-01,27.87,1.519,Rangoon,Burma,16.87N,95.44E
1838-06-01,27.179000000000000,1.493,Rangoon,Burma,16.87N,95.44E
1838-07-01,26.593000000000000,2.544,Rangoon,Burma,16.87N,95.44E
1838-08-01,26.109,2.295,Rangoon,Burma,16.87N,95.44E
1838-09-01,26.255000000000000,1.172,Rangoon,Burma,16.87N,95.44E
1838-10-01,26.441,2.716,Rangoon,Burma,16.87N,95.44E
1838-11-01,25.608,2.276,Rangoon,Burma,16.87N,95.44E
1838-12-01,23.962,2.143,Rangoon,Burma,16.87N,95.44E
1839-01-01,23.955,1.765,Rangoon,Burma,16.87N,95.44E
1839-02-01,26.174,1.6980000000000000,Rangoon,Burma,16.87N,95.44E
1839-03-01,26.391,1.672,Rangoon,Burma,16.87N,95.44E
1839-04-01,29.307,1.462,Rangoon,Burma,16.87N,95.44E
1839-05-01,28.288,1.284,Rangoon,Burma,16.87N,95.44E
1839-06-01,26.836,1.149,Rangoon,Burma,16.87N,95.44E
1839-07-01,26.429000000000000,2.291,Rangoon,Burma,16.87N,95.44E
1839-08-01,26.164,1.601,Rangoon,Burma,16.87N,95.44E
1839-09-01,25.801,1.255,Rangoon,Burma,16.87N,95.44E
1839-10-01,26.471,1.618,Rangoon,Burma,16.87N,95.44E
1839-11-01,24.59,1.777,Rangoon,Burma,16.87N,95.44E
1839-12-01,23.081,2.06,Rangoon,Burma,16.87N,95.44E
1840-01-01,24.273000000000000,2.075,Rangoon,Burma,16.87N,95.44E
1840-02-01,25.992,2.305,Rangoon,Burma,16.87N,95.44E
1840-03-01,28.284000000000000,1.966,Rangoon,Burma,16.87N,95.44E
1840-04-01,28.977,1.997,Rangoon,Burma,16.87N,95.44E
1840-05-01,28.346,1.873,Rangoon,Burma,16.87N,95.44E
1840-06-01,26.735,1.874,Rangoon,Burma,16.87N,95.44E
1840-07-01,26.676,0.87,Rangoon,Burma,16.87N,95.44E
1840-08-01,26.006,1.375,Rangoon,Burma,16.87N,95.44E
1840-09-01,26.263,1.03,Rangoon,Burma,16.87N,95.44E
1840-10-01,26.208000000000000,1.777,Rangoon,Burma,16.87N,95.44E
1840-11-01,25.983,3.1660000000000000,Rangoon,Burma,16.87N,95.44E
1840-12-01,23.986,1.147,Rangoon,Burma,16.87N,95.44E
1841-01-01,24.538,3.674,Rangoon,Burma,16.87N,95.44E
1841-02-01,25.543000000000000,1.258,Rangoon,Burma,16.87N,95.44E
1841-03-01,28.37,4.11,Rangoon,Burma,16.87N,95.44E
1841-04-01,29.477000000000000,2.971,Rangoon,Burma,16.87N,95.44E
1841-05-01,28.52,0.919,Rangoon,Burma,16.87N,95.44E
1841-06-01,27.643,1.096,Rangoon,Burma,16.87N,95.44E
1841-07-01,26.964000000000000,1.32,Rangoon,Burma,16.87N,95.44E
1841-08-01,26.807,1.035,Rangoon,Burma,16.87N,95.44E
1841-09-01,26.721,1.018,Rangoon,Burma,16.87N,95.44E
1841-10-01,26.796,1.338,Rangoon,Burma,16.87N,95.44E
1841-11-01,26.607,1.755,Rangoon,Burma,16.87N,95.44E
1841-12-01,25.031,2.488,Rangoon,Burma,16.87N,95.44E
1842-01-01,24.219,1.838,Rangoon,Burma,16.87N,95.44E
1842-02-01,26.133000000000000,1.601,Rangoon,Burma,16.87N,95.44E
1842-03-01,28.04,2.705,Rangoon,Burma,16.87N,95.44E
1842-04-01,29.086,1.763,Rangoon,Burma,16.87N,95.44E
1842-05-01,28.543000000000000,0.809,Rangoon,Burma,16.87N,95.44E
1842-06-01,26.974,1.252,Rangoon,Burma,16.87N,95.44E
1842-07-01,26.249000000000000,1.625,Rangoon,Burma,16.87N,95.44E
1842-08-01,25.94,1.016,Rangoon,Burma,16.87N,95.44E
1842-09-01,25.838,0.985,Rangoon,Burma,16.87N,95.44E
1842-10-01,25.616,1.274,Rangoon,Burma,16.87N,95.44E
1842-11-01,25.249,1.413,Rangoon,Burma,16.87N,95.44E
1842-12-01,24.445,1.38,Rangoon,Burma,16.87N,95.44E
1843-01-01,24.188000000000000,1.4470000000000000,Rangoon,Burma,16.87N,95.44E
1843-02-01,25.68,2.049,Rangoon,Burma,16.87N,95.44E
1843-03-01,27.962,1.426,Rangoon,Burma,16.87N,95.44E
1843-04-01,28.886,1.376,Rangoon,Burma,16.87N,95.44E
1843-05-01,28.177,1.009,Rangoon,Burma,16.87N,95.44E
1843-06-01,27.263,1.146,Rangoon,Burma,16.87N,95.44E
1843-07-01,26.612,0.7020000000000000,Rangoon,Burma,16.87N,95.44E
1843-08-01,26.307,1.193,Rangoon,Burma,16.87N,95.44E
1843-09-01,26.271,0.622,Rangoon,Burma,16.87N,95.44E
1843-10-01,26.081,1.148,Rangoon,Burma,16.87N,95.44E
1843-11-01,25.611,0.708,Rangoon,Burma,16.87N,95.44E
1843-12-01,23.542,3.2230000000000000,Rangoon,Burma,16.87N,95.44E
1844-01-01,22.942000000000000,1.503,Rangoon,Burma,16.87N,95.44E
1844-02-01,24.866,0.916,Rangoon,Burma,16.87N,95.44E
1844-03-01,28.723000000000000,1.5490000000000000,Rangoon,Burma,16.87N,95.44E
1844-04-01,29.182,0.8320000000000000,Rangoon,Burma,16.87N,95.44E
1844-05-01,28.032000000000000,0.8810000000000000,Rangoon,Burma,16.87N,95.44E
1844-06-01,26.81,0.79,Rangoon,Burma,16.87N,95.44E
1844-07-01,25.823,0.763,Rangoon,Burma,16.87N,95.44E
1844-08-01,25.35,2.254,Rangoon,Burma,16.87N,95.44E
1844-09-01,25.556000000000000,0.947,Rangoon,Burma,16.87N,95.44E
1844-10-01,25.332000000000000,1.52,Rangoon,Burma,16.87N,95.44E
1844-11-01,25.075000000000000,0.98,Rangoon,Burma,16.87N,95.44E
1844-12-01,23.798000000000000,1.501,Rangoon,Burma,16.87N,95.44E
1845-01-01,22.976,2.56,Rangoon,Burma,16.87N,95.44E
1845-02-01,25.493000000000000,2.908,Rangoon,Burma,16.87N,95.44E
1845-03-01,27.947,0.968,Rangoon,Burma,16.87N,95.44E
1845-04-01,28.934,1.954,Rangoon,Burma,16.87N,95.44E
1845-05-01,28.024,1.0490000000000000,Rangoon,Burma,16.87N,95.44E
1845-06-01,26.57,1.1,Rangoon,Burma,16.87N,95.44E
1845-07-01,25.748,1.275,Rangoon,Burma,16.87N,95.44E
1845-08-01,25.548,0.987,Rangoon,Burma,16.87N,95.44E
1845-09-01,25.775,1.347,Rangoon,Burma,16.87N,95.44E
1845-10-01,25.318,1.068,Rangoon,Burma,16.87N,95.44E
1845-11-01,24.776,1.413,Rangoon,Burma,16.87N,95.44E
1845-12-01,23.661,2.393,Rangoon,Burma,16.87N,95.44E
1846-01-01,24.38,1.983,Rangoon,Burma,16.87N,95.44E
1846-02-01,24.879,1.208,Rangoon,Burma,16.87N,95.44E
1846-03-01,28.458000000000000,2.253,Rangoon,Burma,16.87N,95.44E
1846-04-01,29.316,1.74,Rangoon,Burma,16.87N,95.44E
1846-05-01,28.454,1.492,Rangoon,Burma,16.87N,95.44E
1846-06-01,26.748,2.068,Rangoon,Burma,16.87N,95.44E
1846-07-01,26.345,2.001,Rangoon,Burma,16.87N,95.44E
1846-08-01,26.049,1.269,Rangoon,Burma,16.87N,95.44E
1846-09-01,25.689,1.834,Rangoon,Burma,16.87N,95.44E
1846-10-01,25.621,0.8060000000000000,Rangoon,Burma,16.87N,95.44E
1846-11-01,25.1,1.895,Rangoon,Burma,16.87N,95.44E
1846-12-01,23.469,1.535,Rangoon,Burma,16.87N,95.44E
1847-01-01,23.25,4.492,Rangoon,Burma,16.87N,95.44E
1847-02-01,24.638,2.091,Rangoon,Burma,16.87N,95.44E
1847-03-01,27.553,1.157,Rangoon,Burma,16.87N,95.44E
1847-04-01,28.639,1.375,Rangoon,Burma,16.87N,95.44E
1847-05-01,27.735,1.204,Rangoon,Burma,16.87N,95.44E
1847-06-01,26.725,1.208,Rangoon,Burma,16.87N,95.44E
1847-07-01,26.307,1.081,Rangoon,Burma,16.87N,95.44E
1847-08-01,25.886,0.7170000000000000,Rangoon,Burma,16.87N,95.44E
1847-09-01,25.754,0.841,Rangoon,Burma,16.87N,95.44E
1847-10-01,25.309,1.199,Rangoon,Burma,16.87N,95.44E
1847-11-01,25.165,1.019,Rangoon,Burma,16.87N,95.44E
1847-12-01,23.28,1.59,Rangoon,Burma,16.87N,95.44E
1848-01-01,22.129,1.5930000000000000,Rangoon,Burma,16.87N,95.44E
1848-02-01,25.849,1.622,Rangoon,Burma,16.87N,95.44E
1848-03-01,27.931,1.181,Rangoon,Burma,16.87N,95.44E
1848-04-01,28.838,1.588,Rangoon,Burma,16.87N,95.44E
1848-05-01,28.318,1.4170000000000000,Rangoon,Burma,16.87N,95.44E
1848-06-01,26.89,1.517,Rangoon,Burma,16.87N,95.44E
1848-07-01,26.512000000000000,1.3430000000000000,Rangoon,Burma,16.87N,95.44E
1848-08-01,25.767,1.306,Rangoon,Burma,16.87N,95.44E
1848-09-01,25.888,1.152,Rangoon,Burma,16.87N,95.44E
1848-10-01,25.973000000000000,1.546,Rangoon,Burma,16.87N,95.44E
1848-11-01,25.047000000000000,1.285,Rangoon,Burma,16.87N,95.44E
1848-12-01,23.896,1.5020000000000000,Rangoon,Burma,16.87N,95.44E
1849-01-01,23.139,1.591,Rangoon,Burma,16.87N,95.44E
1849-02-01,24.826,2.012,Rangoon,Burma,16.87N,95.44E
1849-03-01,28.336,2.102,Rangoon,Burma,16.87N,95.44E
1849-04-01,28.938000000000000,1.614,Rangoon,Burma,16.87N,95.44E
1849-05-01,28.026,1.278,Rangoon,Burma,16.87N,95.44E
1849-06-01,26.915,1.351,Rangoon,Burma,16.87N,95.44E
1849-07-01,26.49,1.004,Rangoon,Burma,16.87N,95.44E
1849-08-01,26.026,1.189,Rangoon,Burma,16.87N,95.44E
1849-09-01,26.164,1.248,Rangoon,Burma,16.87N,95.44E
1849-10-01,26.446,1.528,Rangoon,Burma,16.87N,95.44E
1849-11-01,25.969,1.358,Rangoon,Burma,16.87N,95.44E
1849-12-01,22.368000000000000,1.854,Rangoon,Burma,16.87N,95.44E
1850-01-01,22.975,1.493,Rangoon,Burma,16.87N,95.44E
1850-02-01,25.133000000000000,1.846,Rangoon,Burma,16.87N,95.44E
1850-03-01,27.806,2.805,Rangoon,Burma,16.87N,95.44E
1850-04-01,29.141,1.361,Rangoon,Burma,16.87N,95.44E
1850-05-01,27.931000000000000,1.275,Rangoon,Burma,16.87N,95.44E
1850-06-01,27.297000000000000,1.09,Rangoon,Burma,16.87N,95.44E
1850-07-01,26.513,0.963,Rangoon,Burma,16.87N,95.44E
1850-08-01,26.312000000000000,1.009,Rangoon,Burma,16.87N,95.44E
1850-09-01,26.354000000000000,0.912,Rangoon,Burma,16.87N,95.44E
1850-10-01,27.024,2.374,Rangoon,Burma,16.87N,95.44E
1850-11-01,26.147,3.0660000000000000,Rangoon,Burma,16.87N,95.44E
1850-12-01,23.713,1.651,Rangoon,Burma,16.87N,95.44E
1851-01-01,23.556000000000000,1.197,Rangoon,Burma,16.87N,95.44E
1851-02-01,24.799,1.61,Rangoon,Burma,16.87N,95.44E
1851-03-01,27.576,1.411,Rangoon,Burma,16.87N,95.44E
1851-04-01,28.895,1.3630000000000000,Rangoon,Burma,16.87N,95.44E
1851-05-01,29.02,1.269,Rangoon,Burma,16.87N,95.44E
1851-06-01,27.248,1.0590000000000000,Rangoon,Burma,16.87N,95.44E
1851-07-01,26.581,1.255,Rangoon,Burma,16.87N,95.44E
1851-08-01,26.444000000000000,1.096,Rangoon,Burma,16.87N,95.44E
1851-09-01,26.769,1.102,Rangoon,Burma,16.87N,95.44E
1851-10-01,26.876000000000000,1.475,Rangoon,Burma,16.87N,95.44E
1851-11-01,25.348000000000000,1.355,Rangoon,Burma,16.87N,95.44E
1851-12-01,24.313000000000000,2.1830000000000000,Rangoon,Burma,16.87N,95.44E
1852-01-01,23.601,1.888,Rangoon,Burma,16.87N,95.44E
1852-02-01,25.62,1.66,Rangoon,Burma,16.87N,95.44E
1852-03-01,27.191,1.239,Rangoon,Burma,16.87N,95.44E
1852-04-01,28.818,1.695,Rangoon,Burma,16.87N,95.44E
1852-05-01,28.535,1.485,Rangoon,Burma,16.87N,95.44E
1852-06-01,27.137000000000000,0.8910000000000000,Rangoon,Burma,16.87N,95.44E
1852-07-01,26.318,1.155,Rangoon,Burma,16.87N,95.44E
1852-08-01,26.074,1.017,Rangoon,Burma,16.87N,95.44E
1852-09-01,26.448,0.907,Rangoon,Burma,16.87N,95.44E
1852-10-01,26.193,1.277,Rangoon,Burma,16.87N,95.44E
1852-11-01,24.992000000000000,1.156,Rangoon,Burma,16.87N,95.44E
1852-12-01,23.925,2.014,Rangoon,Burma,16.87N,95.44E
1853-01-01,22.529,1.423,Rangoon,Burma,16.87N,95.44E
1853-02-01,25.192,2.364,Rangoon,Burma,16.87N,95.44E
1853-03-01,28.594,1.12,Rangoon,Burma,16.87N,95.44E
1853-04-01,29.652,1.232,Rangoon,Burma,16.87N,95.44E
1853-05-01,29.124000000000000,0.853,Rangoon,Burma,16.87N,95.44E
1853-06-01,27.729,0.738,Rangoon,Burma,16.87N,95.44E
1853-07-01,26.826,0.7290000000000000,Rangoon,Burma,16.87N,95.44E
1853-08-01,26.588,0.68,Rangoon,Burma,16.87N,95.44E
1853-09-01,26.676,0.884,Rangoon,Burma,16.87N,95.44E
1853-10-01,26.391,0.933,Rangoon,Burma,16.87N,95.44E
1853-11-01,25.481000000000000,1.526,Rangoon,Burma,16.87N,95.44E
1853-12-01,24.236,0.952,Rangoon,Burma,16.87N,95.44E
1854-01-01,23.98,1.347,Rangoon,Burma,16.87N,95.44E
1854-02-01,24.592,1.4070000000000000,Rangoon,Burma,16.87N,95.44E
1854-03-01,28.522,1.08,Rangoon,Burma,16.87N,95.44E
1854-04-01,28.937,1.551,Rangoon,Burma,16.87N,95.44E
1854-05-01,28.961,1.217,Rangoon,Burma,16.87N,95.44E
1854-06-01,27.382,1.214,Rangoon,Burma,16.87N,95.44E
1854-07-01,26.903000000000000,1.122,Rangoon,Burma,16.87N,95.44E
1854-08-01,26.451,1.153,Rangoon,Burma,16.87N,95.44E
1854-09-01,26.374,0.951,Rangoon,Burma,16.87N,95.44E
1854-10-01,26.816,1.4580000000000000,Rangoon,Burma,16.87N,95.44E
1854-11-01,25.869,1.257,Rangoon,Burma,16.87N,95.44E
1854-12-01,24.289,2.08,Rangoon,Burma,16.87N,95.44E
1855-01-01,24.065,1.868,Rangoon,Burma,16.87N,95.44E
1855-02-01,25.459,1.327,Rangoon,Burma,16.87N,95.44E
1855-03-01,28.199,1.194,Rangoon,Burma,16.87N,95.44E
1855-04-01,30.122,1.527,Rangoon,Burma,16.87N,95.44E
1855-05-01,29.37,1.317,Rangoon,Burma,16.87N,95.44E
1855-06-01,27.196,1.134,Rangoon,Burma,16.87N,95.44E
1855-07-01,26.369,0.975,Rangoon,Burma,16.87N,95.44E
1855-08-01,26.436,0.935,Rangoon,Burma,16.87N,95.44E
1855-09-01,26.389000000000000,0.94,Rangoon,Burma,16.87N,95.44E
1855-10-01,25.819000000000000,1.3,Rangoon,Burma,16.87N,95.44E
1855-11-01,25.438,1.15,Rangoon,Burma,16.87N,95.44E
1855-12-01,23.22,1.949,Rangoon,Burma,16.87N,95.44E
1856-01-01,23.72,1.452,Rangoon,Burma,16.87N,95.44E
1856-02-01,24.989,1.4580000000000000,Rangoon,Burma,16.87N,95.44E
1856-03-01,27.981,1.411,Rangoon,Burma,16.87N,95.44E
1856-04-01,29.151,1.103,Rangoon,Burma,16.87N,95.44E
1856-05-01,28.426,1.546,Rangoon,Burma,16.87N,95.44E
1856-06-01,27.49,1.393,Rangoon,Burma,16.87N,95.44E
1856-07-01,25.941,1.15,Rangoon,Burma,16.87N,95.44E
1856-08-01,25.462,1.6770000000000000,Rangoon,Burma,16.87N,95.44E
1856-09-01,25.998,1.188,Rangoon,Burma,16.87N,95.44E
1856-10-01,25.829,1.0590000000000000,Rangoon,Burma,16.87N,95.44E
1856-11-01,25.146,1.208,Rangoon,Burma,16.87N,95.44E
1856-12-01,23.62,1.569,Rangoon,Burma,16.87N,95.44E
1857-01-01,22.904,1.516,Rangoon,Burma,16.87N,95.44E
1857-02-01,24.787,1.568,Rangoon,Burma,16.87N,95.44E
1857-03-01,27.784000000000000,1.2990000000000000,Rangoon,Burma,16.87N,95.44E
1857-04-01,28.534000000000000,1.223,Rangoon,Burma,16.87N,95.44E
1857-05-01,28.034000000000000,1.3430000000000000,Rangoon,Burma,16.87N,95.44E
1857-06-01,26.248,1.3230000000000000,Rangoon,Burma,16.87N,95.44E
1857-07-01,25.896,1.16,Rangoon,Burma,16.87N,95.44E
1857-08-01,25.689,1.166,Rangoon,Burma,16.87N,95.44E
1857-09-01,26.029,1.007,Rangoon,Burma,16.87N,95.44E
1857-10-01,25.685,1.415,Rangoon,Burma,16.87N,95.44E
1857-11-01,25.366,1.499,Rangoon,Burma,16.87N,95.44E
1857-12-01,24.035,1.6670000000000000,Rangoon,Burma,16.87N,95.44E
1858-01-01,24.002,1.947,Rangoon,Burma,16.87N,95.44E
1858-02-01,25.491,1.358,Rangoon,Burma,16.87N,95.44E
1858-03-01,28.284000000000000,1.23,Rangoon,Burma,16.87N,95.44E
1858-04-01,30.252,1.578,Rangoon,Burma,16.87N,95.44E
1858-05-01,28.536000000000000,1.367,Rangoon,Burma,16.87N,95.44E
1858-06-01,27.162,1.007,Rangoon,Burma,16.87N,95.44E
1858-07-01,26.002,1.116,Rangoon,Burma,16.87N,95.44E
1858-08-01,26.355,1.308,Rangoon,Burma,16.87N,95.44E
1858-09-01,26.755000000000000,1.4380000000000000,Rangoon,Burma,16.87N,95.44E
1858-10-01,26.777000000000000,1.109,Rangoon,Burma,16.87N,95.44E
1858-11-01,25.588,1.444,Rangoon,Burma,16.87N,95.44E
1858-12-01,23.076,1.4240000000000000,Rangoon,Burma,16.87N,95.44E
1859-01-01,23.313000000000000,1.06,Rangoon,Burma,16.87N,95.44E
1859-02-01,25.547,1.26,Rangoon,Burma,16.87N,95.44E
1859-03-01,28.465,1.229,Rangoon,Burma,16.87N,95.44E
1859-04-01,29.742,1.248,Rangoon,Burma,16.87N,95.44E
1859-05-01,29.106000000000000,1.118,Rangoon,Burma,16.87N,95.44E
1859-06-01,27.249000000000000,1.048,Rangoon,Burma,16.87N,95.44E
1859-07-01,26.268,1.112,Rangoon,Burma,16.87N,95.44E
1859-08-01,26.212,0.898,Rangoon,Burma,16.87N,95.44E
1859-09-01,26.432,0.921,Rangoon,Burma,16.87N,95.44E
1859-10-01,26.621,0.935,Rangoon,Burma,16.87N,95.44E
1859-11-01,25.659,1.465,Rangoon,Burma,16.87N,95.44E
1859-12-01,23.284000000000000,1.568,Rangoon,Burma,16.87N,95.44E
1860-01-01,23.469,1.367,Rangoon,Burma,16.87N,95.44E
1860-02-01,25.216,1.172,Rangoon,Burma,16.87N,95.44E
1860-03-01,27.459,1.813,Rangoon,Burma,16.87N,95.44E
1860-04-01,29.326,1.002,Rangoon,Burma,16.87N,95.44E
1860-05-01,28.359,1.193,Rangoon,Burma,16.87N,95.44E
